Tie-break 1;C,B,A;1,1,1;(C(AB));ABC;10110;010;CA
Generated case number 2172;b,U,L,D,d,v,N,c,J,h,T,S,M,e,E,B,P,Y,f,s,k,r,i,F,X,C,m,q,R,w,G,H,u,z,W,n,A,a,x,O,j,p,l,Q,V,t,I,K,Z;10,7,5,6,14,3,13,10,10,9,12,13,5,7,2,9,5,7,5,11,4,2,14,13,8,2,10,13,7,6,2,5,15,12,7,2,3,4,1,13,12,15,1,5,15,15,6,9,7;(((((B((nr)H))(Kh))((J(LM))((PQ)b)))(((cm)((f(Av))s))(((DI)T)(jz))))((((FN)(O(wR)))((Sq)((UW)(YZ))))(((di)((e((CE)(G(lx))))V))((pt)(u(X(ak)))))));GaQOCP;1101011011111100011011001011010100001100;010101010001101110111101101000101;!
Generated case number 2173;b,L,m;5,2,12;((Lb)m);Lm;001;11011000100100010;!
Generated case number 2174;M,K,V;7,2,10;((KM)V);VMVMKKK;101101000000;00011010110101000;!
Generated case number 2175;C,l,I,S,z,b,J,Z,u,v,K,e,g,m,T;12,15,11,7,13,10,6,7,10,13,2,4,5,3,6;(((C(TS))(vz))((l(Z(e(Km))))((bu)(I(gJ)))));KvvJITZ;10111001001011111111000101010;101100010010101;!
Generated case number 2176;j,u,d,V,l,E,J,c,z,X,o,T,p,U,B,Y,N,H,M,S,q,O,K,e,Q,t,n,a,C,m,g,W;8,8,15,11,13,7,2,14,6,10,1,5,12,10,3,15,8,15,5,14,13,1,4,13,9,15,15,15,10,5,9,8;(((((EN)H)(Ya))((dn)(t(Wj))))((((u(KM))(Qg))((C(Tm))(UX)))(((Vp)((z(B(J(Oo))))e))((lq)(Sc)))));a;0011;0101101111101010101011011101000110001;nXBmWMH
Generated case number 2177;C,s,I,b,x,A,U,Q,j,m,t,J,H,z,Z,W,D,B,O,k,w,r,G,F,g,h,f,p,u,v,d,V,X,R;10,11,14,10,6,11,9,6,9,12,12,13,7,1,10,12,15,5,12,5,11,11,6,12,12,2,11,11,1,2,6,14,12,4;((((tJ)(IV))((D(H((h(uz))B)))((Uj)(CZ))))((((bA)((kG)f))((pr)(sw)))(((FO)((Q(vR))W))((X(dx))(gm)))));UhVHCGv;011000101100001101010011101001011101010;01011010010100011011111101011;uHVZR
Generated case number 2178;A,P,v,T,I,f,x,R,G,w,a,Q,p,E;14,6,15,11,3,1,8,12,10,1,12,8,11,11;(((pR)(aA))((v(Qx))((GE)((((fw)I)P)T))));AawvvfTG;0110101110001100100111000011111100;1101101110011101111000000100011100011111011;ExvPfRpwTA
Generated case number 2179;y,D,I,Z,T,d,l,t,o,N,C,c,W,V,f,e,j,F,R,s,E,h,P,r,w,i,G,m,x,M,Q,B,a,b,L,u,n,J,K,k,A,q,v,H,z,X,p;12,8,9,1,13,1,5,9,11,10,12,12,13,2,6,7,7,15,2,14,3,3,4,4,13,14,4,6,1,10,13,7,11,9,5,12,1,12,6,12,12,3,4,15,11,11,9;(((((I(vL))(bp))((tM)(N(l(Eh)))))(((Xa)(oz))((AC)(J(Kf)))))((((ck)(uy))(((mB)Q)(TW)))(((w((qG)e))(is))(((jD)F)(H((P(RV))(((Zd)(nx))r)))))));vEeX;000010001111011001101000;01011000010011000110001011111000;zvAAzj
Generated case number 2180;l,K,B,h,y,A,o,f,E,b,L,O,U,W,T,k,r,v,X,i,R,J,u,g,j,d,Z,S,G,p,x,n,H;10,5,13,5,15,10,8,3,5,2,2,10,4,4,3,13,15,14,2,14,12,9,7,10,10,4,6,9,11,3,10,4,2;((((R((Tf)Z))(Bk))((((p(HL))u)i)(vr)))(((y((UW)((Xb)d)))((o(nE))(JS)))(((A(Kh))(Og))((jl)(xG)))));uHUjf;01001010001010010011100000101;11101001011000000111100111110011111010010100011111110100;!
Generated case number 2181;R,d,B,M,z,s,g,L,X,t,F,E,T,N,S,r,f,o,O,k,K,H,Y,b,D,p,J,j,Z,m,C,c,I,P,A,U,a;15,6,10,5,5,9,8,7,4,8,10,6,6,10,4,11,8,13,6,10,2,3,11,8,15,1,8,8,5,8,11,15,14,3,11,6,10;(((((L(PS))D)(Rc))(((Jb)(fg))((jm)(t(XM)))))((((sB)(FN))(((Zz)a)(kA)))(((CY)(r(E(H(pK)))))(((OT)(Ud))(oI)))));dHCgmkHHRo;11101111011101100001011011011011011011101101110001011110;000011101000000010110110010001110000110010100111011110101;!
Generated case number 2182;E,R,L,C,T,e,h,P,z,r,j,F,W,U,x,Q,V,w,o,d,I,M;4,13,6,1,8,3,5,9,11,6,6,10,12,4,9,11,10,8,7,13,11,2;(((((EU)T)(wP))((xF)(V(h((CM)e)))))(((IQ)(z(Lj)))((WR)(d(ro)))));dhLFMx;11100111010110010101111010100;11111011101100101101111111110001110100111101101;!
Generated case number 2183;H,m,x;1,6,7;((Hm)x);mHHHmmxxmx;01000000010111011;010100011101;mmHmxxm
Generated case number 2184;R,X,C,q,F,k,s,Z,h,Y,w;4,12,15,14,6,9,15,13,10,8,4;(((hX)(Z(F(Rw))))((qC)(s(Yk))));hRCFFsCqX;0000111010101100110110101100001;11;!
Generated case number 2185;j,p,v,X,g,Y,U,P,c;3,6,3,8,2,4,8,14,9;((((gj)p)P)(((vY)U)(Xc)));YjpUjXcjpX;1001000100110100011101110001001110;01001;Pp
Generated case number 2186;z,Z,B,T,n,W,P,l,C,E,R,U,y,I,t,b,d,N,c,h,r,s,X,S,u,F,j,o,k,Q,m,i,v,e,K,M,V,D,f,L,G,J,H,q,g;1,11,1,7,14,12,6,15,15,8,10,12,12,15,13,10,8,7,14,13,6,9,6,1,12,9,4,2,9,5,5,3,13,8,1,14,12,11,4,6,15,9,9,7,2;((((((f(go))F)(HJ))(((jQ)k)(sR)))(((bD)((mL)Z))(((PX)U)(VW))))((((uy)((r(i((BK)(Sz))))h))((tv)(M(NT))))(((cn)(C(qE)))((GI)(l(de))))));QsJDiRuknn;00100100110000110100110010100011110000001011100111001;0110111011010011110111111001000111000;UqhEGyc
Generated case number 2187;s,I,l,B,n,C,K,e,z,E,w,P,Y,c,u,p,q,x,o,b,v,Z,S,d,D,Q,m,A,a,t,k,X,V,O,f,G,i,U;1,3,3,12,8,9,6,15,14,14,6,5,10,9,15,6,8,6,11,3,6,11,14,7,9,13,2,14,6,9,12,9,11,12,6,1,11,6;((((Sz)(eu))(((nq)(CD))((Xc)(tY))))(((((P(Ib))V)(Zi))((oB)((KU)O)))((((af)k)((pv)(wx)))((QA)(E((l((Gs)m))d))))));uapqlz;00111100001101000100111111000001;1101101100010101101111001111111011;wfDYum
Generated case number 2188;V,o,D,b,C,i,y,B,q,w,u,L,T,n,m,S,g,Z,f,t,h,J,Y,N,O,k,c,r,X,l;5,15,1,3,4,3,9,2,5,14,13,6,11,12,11,2,12,5,2,13,14,3,4,8,6,3,13,6,2,15;((((Tm)((LO)g))((((ik)r)n)(ct)))(((uh)(wl))((o((C(SX))N))(((Y(f(DB)))y)((VZ)(q(Jb)))))));;;1100110010110110010010100010000;oolcrkT
Generated case number 2189;S,n,u,y,l,O;14,1,12,8,8,7;((yu)(S((nO)l)));SuSylSlyu;10011000111101110001;11111011110010110;!
Generated case number 2190;H,F,y,T,W,X,R,t,p,j,s,P,d,D,g,q,L,E,f,k,l,i,w,r,I,M,K,G,V,a,m,e,N,J,z,v,u,Q,n;4,5,15,9,12,7,13,7,2,6,11,12,15,13,11,13,10,2,11,7,11,8,14,3,6,3,7,3,12,12,3,1,13,3,2,1,1,11,3;((((Rq)((Xk)w))(((t(H((eu)p)))d)(y(iT))))((((((z(vE))F)L)(Qf))((gl)(s((GJ)I))))(((((Mm)j)P)(VW))((aD)(((nr)K)N)))));RNfpT;00001111110011010011101111;010001111000011011100011111110010010011000110010;!
Generated case number 2191;d,t,S,o,h,U,s,L,k,n,O,a,g,A,e,N;4,8,8,15,3,12,14,9,10,5,11,3,10,14,8,1;(((As)(((h(Na))S)o))(((et)(L(dn)))((gk)(OU))));konknOSt;110101110111110110111111001011001;101100001100;dAg
Generated case number 2192;C,w,E,f,y,Q,v,T,l,k;8,8,1,14,9,2,15,11,4,11;((v(wy))((Tk)(f(((EQ)l)C))));lQfQwwClk;11101111001110111001010010111111101101;00010111000111;!
Generated case number 2193;e,f,R,U,E,O,b,Z,n,y,F,u,s,S,B,L,h,x,t,q,l,a,m,W,v,c,o,D,G,H,M,Q,X,j,z,i,A,T,K,p,d,C,I,V,r;9,13,13,15,6,2,8,15,5,2,14,9,9,7,15,11,3,2,10,5,13,8,8,9,1,1,8,8,5,10,13,5,9,1,2,15,6,10,12,6,10,2,15,13,1;(((((ab)(mo))((((xy)G)W)(Xe)))(((su)(H(Q(zh))))((Td)((nq)t))))((((L(AE))(KM))((R(pS))(Vf)))(((lF)(BI))((UZ)(i(((CO)((cj)(rv)))D))))));IxeCIE;110110010000001111111100011011100011;110101111100111110100000110010001101011111111000100;!
Generated case number 2194;j,u,n,q,B,O,v,s,N,Q,p,E,w,y,z,R,M,C,a,V,x,F,c,T,o,S,l,h,m,f,b,Y;14,10,14,15,13,5,11,15,10,7,6,1,5,2,3,5,5,9,9,14,5,11,15,5,11,3,4,14,13,15,11,10;((((Vh)(jn))((cf)(qs)))((((Ca)((MO)N))(((RT)Y)(u(wx))))(((Fb)(ov))(((((Ey)S)p)B)(m(Q(zl)))))));mwyERmow;1111010111011100001111000001010001111011010101110;11100011100011001111110111110101110100;!
Generated case number 2195;q,Q,Z,S,K,n,J,U,g,r,p,e,E,a,h,I,P,l,v,d,F,D,j,c,m,s,B,z,L,o,k,w,N;3,12,14,10,2,9,2,9,6,10,5,7,13,4,2,2,14,5,4,2,13,9,5,4,4,1,7,11,10,10,14,4,1;((((or)(zQ))(((gB)E)(F((q(IJ))e))))(((PZ)(k(((K(Ns))a)(c(dh)))))((((mv)D)(U(wj)))((nL)(S(lp))))));;;1001;Z
Generated case number 2196;H,r,d,a,j,h,S,l,g,u,P,q,Z,b,z,c,n,K,y,O,R,N,w,x,M,A,t,e,G,W,F,D,k,E,o;8,9,10,13,10,9,12,6,8,8,4,7,2,9,15,15,10,14,10,12,3,10,1,3,3,9,6,7,12,10,1,15,8,14,10;((((KD)((qH)c))((z(gk))((uA)(bh))))((((r(P(MR)))(NW))((dj)(no)))(((yG)(OS))(((lt)a)(E((x((Fw)Z))e))))));qKjSOquw;0010000001010111011110100010001100111110101;1100;!
Generated case number 2197;j,X,o,h,u,r,Z,K,d,q,R,G,N,f,Y,J,i,b,n,w,O,V,k,p,s,E,I;12,2,13,4,13,10,1,3,4,1,10,12,14,7,5,2,2,13,8,4,4,13,2,13,8,8,3;((((ns)((w(kI))R))((rG)((Y(K(JX)))j)))(((Vb)(op))((uN)((fE)((O((Zq)i))(dh))))));rGdk;01000101111110001010;;
Generated case number 2198;r,M,P,n,U,T,s,t,u,j,F,z,D,O,R,I,N,f,i,m,g,J,y,S,K,L,k,B,V,w,W,b,e,a,c,Y,l,A,Z,C,E,G,h;2,6,11,3,8,8,12,11,2,11,8,10,12,10,13,3,14,9,3,13,5,9,3,1,13,4,6,3,7,5,8,2,3,3,8,13,2,11,11,10,1,7,1;((((Ym)(N(VF)))((((L(bl))T)(UW))((cJ)(f((ru)g)))))((((CO)(zA))(((w(B(h(ES))))P)(Zj)))(((tD)(((Ia)M)((ei)k)))((s((ny)G))(KR)))));ePFnb;1101100101010011111101000100010;00000011011010010110001101100001010011100000101001101011000;!
Generated case number 2199;C,M,S,X,q,T,G,w,D,A,H,y,F,B,i,j,Y,t,n,h,P,d;15,4,12,10,7,2,2,8,15,1,9,6,3,7,10,10,13,5,15,15,2,2;(((n(qw))((((PT)(d(AG)))H)(Xi)))(((j(ty))(SY))(((B(FM))C)(Dh))));tdSj;1001001001010101000;0100111101010011011011001001001001100100100101010011101001;!
Generated case number 2200;l,A,n,X,u;2,5,3,13,5;(X(u(A(ln))));XXA;00110;1110111011111001110100111010;llnuXluXlu
Generated case number 2201;F,m,o,G,B,a,q,P;13,6,8,3,4,6,1,4;((o(Pa))(F(m(B(qG)))));m;110;11001011110100101011;!
Generated case number 2202;G,L,V,E,b,c,o,T,I,Y,U,w,k,d,s,X,J,H,n;3,1,13,14,11,9,9,10,7,1,9,10,1,5,14,10,15,1,8;(((s(In))(J(Uc)))(((oT)(Xw))((b(d(G((HL)(Yk)))))(VE))));EonocdEHTU;111110000011100001111101011111101110010010110;1000011111010100;!
Generated case number 2203;z,B,q,P,A,i,J,x,Q,y,U,n,T,v,d,O,m,a,s,b,k,p,N,h,g,X,V,w,K,Y,t,r,j,L,c,o,S,W,Z;6,4,13,13,2,9,3,13,5,8,10,6,7,14,11,6,11,6,12,5,15,1,1,1,15,13,5,13,8,1,4,6,15,13,13,5,2,5,5;((((x((J(A(NY)))T))(vg))((jk)(((B(S(hp)))K)(y(tQ)))))((((iU)((VW)(Zb)))(((oO)d)(m(an))))((((rz)s)(LP))((Xc)(qw)))));dXTrXPhhh;1010111100000111100001110011011011001100110011001100110;10101110011011;!
Generated case number 2204;O,d,z,U,c,x,N,a,o,k,b,m,M,H,L,v,P,y,Y,G,F,C,D,p,E,R,s,g,S,K;2,15,14,6,3,15,1,13,15,7,9,12,9,10,8,7,2,3,3,8,5,9,2,3,13,2,10,10,7,10;((((s(FU))(((Yc)(py))m))((Ea)((Sk)z)))((((vG)d)(ox))(((LC)(((OP)(R(ND)))M))((bH)(Kg)))));ckaxpPxFx;001001011010101101100101011010011011000101011;11011110100011101110001101001111111101001;MOHLPgP
Generated case number 2205;h,r,M,N,d,q,F,A,P,w,Q,Z,C,z,x,f,K,y,L,D,m,X,o,s,j,c,V,Y,k,l,I,g,p,U,W,H,t,n,J,e,O,S;9,5,4,13,8,6,5,1,7,2,14,5,15,15,6,2,4,5,3,7,7,15,11,4,5,9,12,1,15,13,5,2,6,5,6,1,1,4,8,8,10,12;((((Q(m(((AH)(Yt))K)))(CX))((kz)((J(M(fg)))(de))))(((((ns)c)(h(FI)))((((wL)U)O)((Zj)(ry))))(((oS)(V(Wp)))(((qx)N)(l(DP))))));oyymMMQ;11000101111101111000100110100110100000;11110011111010100011011100011111001111101111101000001100;leOtcleywJ
Generated case number 2206;Q,g,l,E,z,s,V,P,D,j,Y,q,v,a,F,W,w,I,y,m,A;1,6,1,13,5,9,11,3,1,10,7,12,4,12,7,11,14,8,9,15,13;(((m(Is))(((vz)y)(jV)))(((W(((l(DQ))P)g))(aq))((AE)((FY)w))));qYjwPzlDPD;101111101011011111001010100110010001001001010010110010010;1110110010001000010011110001100110100101100111110110;!
Generated case number 2207;m,G,Q,q,K,D,k,U,w,Y,W,J,C,X,j,N,d,t,h,z,L,f,y,Z,R,H,A,O,b,r,T,u,I,V,S,a,v,i,M,c,E;7,15,5,9,9,12,1,4,14,6,15,11,8,13,3,15,5,6,2,3,10,10,14,8,12,1,5,4,13,4,1,12,15,11,8,14,13,11,10,2,7;((((NW)((CS)((U(ch))Z)))((((rA)K)(qL))((M(Qd))(fJ))))((((Vi)(D(((k(HT))j)Y)))((Ru)((tE)X)))(((bv)(((zO)m)a))((wy)(GI)))));JqmITZ;01111010101101011111110011001100111;01101000011001101111;!
Generated case number 2208;R,b,o,l,F,d,V,c,k,X,r,y,W,e,t,S,G,N,H,A,p,L,Q,O,q,D,w,g,u,f,z,Z,a;5,5,9,12,14,3,3,5,11,4,4,5,14,5,15,14,15,10,1,12,13,12,12,4,9,12,6,1,1,3,7,14,9;((((lp)((wz)F))((SW)(ZG)))(((t((OX)(rR)))((ao)(qN)))((((bc)(ey))(kA))((D(((u(Hg))V)(df)))(LQ)))));dFRzNWgbRS;11101100011100111001011011101011110100111100001001110100;100111001010110100;!
Generated case number 2209;N,a,T,g;3,8,3,14;(((NT)a)g);a;01;00100010010100100000;!
Generated case number 2210;E,m,w,R,y,L,F,C,l,I,c,j,k,n,S,f,D,Q,Y,W,T,d,h,G,r,V,q,i,t,o,p,b,z,x,e,B,O,U,A,M,v,a,N,s,Z;10,13,1,15,12,5,15,13,5,5,7,1,8,6,12,3,2,7,12,15,7,3,9,10,12,12,14,2,11,1,5,15,2,8,10,4,7,8,9,10,3,5,15,14,9;(((((Uk)(xA))((((i(jo))(z(wD)))Z)(hE)))(((G(IL))(M(al)))((e(p(df)))(tS))))((((VY)(ry))(((n(vB))C)(m(OQ))))((((Tc)q)(sF))((NR)(Wb)))));D;00100111;0101;!
Generated case number 2211;n,j,D,e,i,s,g,K,M,U,q,z,S,C,Y,l,T,k,R,N,b,A,o,x,u,y,E,d,f,r,t,O,H,Q,m,w,W,V,v,h,p,a,L,F;3,4,15,3,2,11,1,3,9,11,4,7,12,6,10,4,8,8,13,1,15,10,11,2,14,14,10,15,1,7,7,1,9,6,1,12,13,3,14,7,11,13,13,7;((((bd)((T(((fg)i)j))(k(lq))))(((HM)(AE))((Y((xK)C))(Uo))))((((ps)((((m(NO))V)Q)S))((w((en)F))(LR)))(((Wa)((hr)(tz)))((uv)(yD)))));LQTUuMvRN;10110100101001000111011100010011110110111100100010;10110000110101011101011010101011011;LdnrnC
Generated case number 2212;W,E,w,o,I,k,U,M,G,N,K,t,R,C,x,h,c,Q,z,e,H,j,X,v,r,J,a;7,8,11,8,1,12,14,8,3,13,14,9,4,9,9,14,1,4,15,4,15,13,12,10,11,11,10;((((Xk)(Nj))((KU)(h(WE))))(((Hz)((M(QR))(oC)))((((e((Ic)G))t)(xa))((vJ)(rw)))));h;0110;01000000111000000101011111100011;KXvXRrj
Generated case number 2213;u,a,m,q,h,l,X,z,E,I,K,M,w,e,g,Y,T,v,b,d,p,J,N,D,B,O,F,f,U,y,o,i,s;11,3,15,1,5,4,15,8,10,3,5,8,3,10,5,12,7,13,6,8,1,9,5,14,4,5,14,1,15,15,12,7,14;((((vD)(F(Ti)))((sU)(Xm)))(((y((Bl)M))((dz)(JE)))((((KN)(Og))(e(h(Ia))))((uY)((b((q(fp))w))o)))));go;11001111111;1111010110010101111111010011110101;!
Generated case number 2214;T,G,Z,D,E,h,J,W,a,g,f,s,v,r,M,S,q,e,P,A,u,y,o,d,N,K,p,X,t,U;11,4,12,9,5,1,12,4,12,13,10,7,12,14,6,13,1,11,9,9,14,1,4,1,11,10,13,7,1,13;((((Za)(vS))((Ug)(p(Xs))))(((ru)(((GW)A)(D(oE))))(((PK)(f(((qt)(y(dh)))M)))((NT)(eJ)))));;;00101110110111;!
Generated case number 2215;V,T,l,B,u,o,Z,a,c,s,U,g,i,x,G,M,J,b,e,E,X,f,A,D,W,m,n,K,H,I,h,z,F,q,w,R,v,N,p,C,O,Q,r,y,k,j,d,S;9,5,10,1,8,14,8,5,9,12,3,13,3,3,12,11,11,12,8,10,15,14,14,4,2,15,1,2,1,2,9,8,10,14,2,2,5,9,15,2,8,14,10,8,10,7,2,5;(((((yz)(((Wd)(w(n(BH))))N))((Vc)(hE)))(((F(ST))((av)k))((lr)(JM))))((((Gb)(s((Ui)(x(CI)))))((gA)(Qf)))(((oq)((j(D(KR)))X))((mp)((OZ)(eu))))));UHqv;100110000010111111001010101;;
Generated case number 2216;u,R,h,v,B,m,n,I,M,r,s,L,f,z,a,F,y,U,P,Z,c,x,K,W,Q,H,D,p,V,o,N,t,X,w,C,d,Y,O,k,e,E,q,S,j,i,J,g,G,T,A,l;14,4,6,13,12,13,8,14,12,10,3,3,2,7,14,8,4,10,1,11,1,15,9,1,11,4,13,1,6,4,3,4,14,6,15,5,7,6,13,2,10,4,15,14,10,13,7,13,4,4,10;((((((yd)E)(Ui))((lr)(QZ)))(((B((LN)O))(M(Vh)))(((w(sA))D)(GJ))))((((km)(vI))((X(Yg))(aj)))(((uC)((zF)S))((x((H((PW)(cp)))(RT)))((((ef)o)n)((qt)K))))));cpF;111010110111010111110101;010100101001001110100010100111;!
Generated case number 2217;R,c,N,L,o,s,g,k,m,x,f,v,r,z,A,U,S,t,T,h,j,Y,n,i,y,Z,X,b,P,V,I,e;9,11,4,12,10,6,6,10,12,14,8,4,15,11,3,2,15,3,12,15,9,3,1,6,4,4,10,10,15,15,13,5;((((mI)(xP))((SV)(hr)))(((((NZ)f)((vy)R))((jX)(bk)))(((o(e(A(nU))))(cz))((LT)(((Yt)g)(is))))));h;0110;11001101100111100101010111;!
Generated case number 2218;h,P,E,D,f,l,z,B,F,a,p,M,A,K,t,c,v,u,y,Z,k,i,H,o,d,j,V,r,C,Q,x,R;5,2,11,6,9,1,1,6,4,9,9,15,14,4,6,3,15,3,9,9,2,8,14,6,4,15,10,15,3,5,2,10;((((VE)((B(Cc))(Do)))(((t(uF))A)(HM)))(((jr)(v((K(Pk))(d((lz)x)))))(((iZ)(af))((py)((Qh)R)))));aRzHrF;11010111111011110101101001010011;00101101000000001111100110111101101100101000100010010;ctVMZzKvBu
Generated case number 2219;w,o,r,i,X,n,l,D,x,v,f,b,J,s,Y,I,p,R,N,e,C,F,Q,h,m,U,L,M,c,V,y,A,g,d,B,z,G,S,K;9,6,4,6,1,8,9,15,11,12,7,1,15,3,7,9,5,2,13,6,4,7,12,10,15,11,13,10,6,10,2,5,7,15,9,11,13,1,8;((((DJ)(dm))((((C((SX)y))K)(n(rA)))((BI)(lw))))((((MV)(h(p((bR)s))))((Ux)(zQ)))((((ce)(io))(vG))((LN)((FY)(fg))))));LNQpFUNddS;11100111011011110011011110010100111010010001001000100;101100101110011101001001110010011111001100000010001;!
Generated case number 2220;M,l,X;5,10,13;(X(Ml));Ml;1011;1;!
Generated case number 2221;R,j,C,P,x,L,Q,o,S,h,z,r,s,y,q,I,i,p,n,b,U,D,G,t,N,Y,v,m,J,V,H,e,d,l,E,M,a,T,c,X,f,u;12,6,6,13,6,15,15,10,1,11,7,13,8,8,11,9,8,5,7,11,10,10,13,6,15,12,7,3,5,13,10,9,7,10,15,3,15,7,12,1,4,7;(((((is)(yI))((eD)(H(J((SX)M)))))(((Ul)(o(pC)))((bh)(qR))))((((Yc)((jt)G))((P(xT))(Vr)))((((d(mf))(nu))((vz)E))((LN)(Qa)))));;;0100010101110110001111101111110100;UTVMRv
Generated case number 2222;T,w,n,c,l,H;5,8,2,11,13,8;((wc)(l((nT)H)));lcnlnn;100111001011001100;0000010001111010011101;wwcwcHcwHc
Generated case number 2223;b,s,p,N,g,n,c,C,o,q,Z,T,Y,t,y,X,J,U,h,Q,e,V,S,l,r,F,a,f,u,W,j,I,i,x,z,k,D,O,v,w,R,A;2,12,14,10,1,14,9,6,11,2,8,6,8,5,15,6,8,3,9,13,2,1,7,7,14,3,11,11,6,12,15,3,15,9,13,15,6,11,6,5,12,2;((((ky)((((A(Vg))(be))J)(YZ)))(((ch)(x((qF)t)))((N(wC))(Oa))))((((fo)((D(IU))R))(((TX)W)(s(uv))))(((Qz)((Sl)n))((pr)(ij)))));hUwO;01001100101101101001110;1011011000001100111101001001010110;!
Generated case number 2224;D,r,S,i,v,s,w,B,Y,g,m,f,A,T,O,P,c,z,k,d,H,G,b,p,u,C,J,E,R,Q,x,t,X,q,K,e,y,a,L,I,N,V,Z;15,11,14,10,4,15,5,15,1,13,12,12,2,1,3,10,12,15,3,13,1,8,7,6,11,12,14,13,6,10,12,3,13,7,15,1,15,7,15,9,6,11,12;(((((GI)((((Ye)O)w)P))((Qi)(Vr)))(((uC)((NR)Z))((cf)(((kt)p)m))))((((xE)(Xd))((gJ)(S(ab))))((((q((A(HT))v))B)(DK))((Ls)(yz)))));fNTwEr;011010101001100010110001011000100111;110001010001111110011000100;HrLA
Generated case number 2225;C,V,e,s,k,D,a,z,m,H,X,y,t,B,i,G,I,j,A,L,c,M,E,n,f,x,p,R,d,g,b,w,F,h,l,u,U,r,v,O,T,o,S;12,6,4,14,1,10,2,9,12,15,7,5,11,9,14,9,7,3,10,11,15,15,2,2,12,10,1,6,11,1,6,7,5,4,4,4,15,14,6,2,6,15,9;((((Uc)(o((((gk)n)h)(lu))))(((BG)(Sz))((AD)((Fy)x))))((((Ld)(tC))(((((pE)j)R)(TV))((bv)f)))(((m(IX))(ir))((sH)(M(w((Oa)e)))))));TizwrpGx;101010110100101111111011011101000000100101111;101010010111010000010110111011110110011001011100;TzpvrrnF
Generated case number 2226;V,i,U,t,b,f,D,O,M,R,J,m,A,a,e,C,w,I;5,6,12,4,10,13,15,8,14,14,11,4,9,1,9,1,8,9;(((RD)((Ow)(AI)))((((tV)e)(bJ))(((((Ca)m)i)U)(fM))));UOU;110101001101;01111100001100000110101101010101000110;!
Generated case number 2227;q,Y,M,s,B,A,U,v,a,c,Z,T,t,o;13,6,7,2,7,11,8,1,13,10,6,1,13,11;(((Ao)((ZB)a))((qt)((MU)((((Tv)s)Y)c))));sTMZaB;1110011110000110001000110101;11010000100111101001101111000001001110;!
Generated case number 2228;T,E,G,V,B,o,U,S,l,Y,Q,F,b,J,q,t,R,j,O,c,z,w,M,x,a,y,p,r,k;10,2,6,13,13,6,7,14,1,14,15,3,13,14,8,2,7,12,5,9,7,1,7,8,4,14,8,13,7;((((BV)(br))((J(MR))(S(Uk))))(((Yy)((z((E(lw))a))Q))(((pq)(xc))((((tF)O)T)((Go)j)))));jVrykr;11111000100111001011110011;101110101001111011111010011;QEoor
Generated case number 2229;t,D,a,N,G,V,C,Z,m,X,A,H,Q,u,M,y,U,W,f,d,r,p,s,h,w,j,q,S,Y,n,c,g,z,K,I;15,8,4,8,12,4,4,11,4,7,1,4,11,8,15,5,11,8,3,4,4,8,5,2,6,11,9,5,10,14,10,11,12,15,1;((((z(w(f((AI)h))))(n(X(CH))))((KM)(t(DN))))(((((Va)W)((dm)p))((u(rS))(qY)))(((c(sy))(QU))((Zg)(jG)))));pG;1001111111;00110;X
Generated case number 2230;D,G,t,E;13,7,11,3;(D((EG)t));GtDEt;10111010011;1011011010011100100101;GGGDDtEEG
Generated case number 2231;r,m,o,d,E,k,L,g,i,W,b,P,w,A,z,h,e,X,f,s;14,13,14,1,12,4,1,11,7,11,15,12,12,3,10,8,1,8,6,4;((((iX)b)((h(ks))(zW)))(((g((A(e(Ld)))f))(EP))((wm)(or))));e;1001010;0011001011011;!
Generated case number 2232;R,P,N,X,r,H,f,d,s,A,i,T,M,D,e,V,j,U,y,z,w,S,h;6,12,3,6,11,2,1,1,10,3,3,15,7,9,5,6,11,1,11,15,13,13,8;(((z((i((Ud)A))h))((Ds)((e((fH)N))j)))(((ry)(P(RV)))(((XM)S)(wT))));rUrzR;10000010100100000010110;0111110010010110000110100100101000;!
Generated case number 2233;B,M,S,k,I,u,r,X,t,J,i,Q,n,j,H,O,Z,a,s,U,z,d,C,W,x,y,E,V,P,A,q,g;10,2,3,7,4,1,9,8,5,5,12,2,8,12,15,9,2,15,8,12,9,10,7,8,15,14,5,12,5,9,8,5;((((Vi)(j(Ck)))((yH)(ax)))(((((I(QZ))W)(Xn))((qs)(AO)))(((rz)(B(EJ)))(((Pg)d)((t((uM)S))U)))));raMMPXQAdB;1100001101111010111110101111000100101000010101101110111010;1111011111000100001011001001101111110010010111111100001;!
Generated case number 2234;w,S,y,L,T,H,U,x,B,z,I,v,Q,G,h,E,c,R,A,a,g,O,Z,J,M,V,i,s,P,n,e,t,K,F,W,d,b,N,o,m,j,D,q,k,C,l,f,r,u,Y,X,p;2,10,3,7,7,7,10,7,12,13,11,13,6,12,6,13,4,15,10,10,15,3,3,12,4,10,6,15,1,8,15,1,15,13,7,4,10,7,13,6,11,12,7,2,15,12,2,4,14,3,4,9;(((((ab)(Ij))((BD)(GJ)))((((Q(Zy))(hi))(lE))((F(mH))(ov))))((((z(LN))((TW)(qx)))((uC)(KR)))(((eg)(s((M((Pt)f))(Xc))))((((d(kw))n)(pA))(((r(OY))S)(UV))))));DlFbaNFnFz;0010101010011000000100000100011011001110010110010000;1001100010111011111001001101111110110101100100110010110011000;qDcTctTgFe
